EAST BROADWAY,TH20,6470.0
YORK ST,TU0,760.0
ALABAMA AV,SA4,1019.75
SHEEPSHEAD BAY,SA4,3869.0
AVENUE H,TU16,2252.0
LEXINGTON AV/63,TH12,13026.0
BAY RIDGE-95 ST,SU8,2289.0
YORK ST,TH12,9411.0
HOYT-SCHER,TH8,8201.0
FLATBUSH AV-B.C,SU4,3556.5
SHEPHERD AV,SA8,2091.5
168 ST,TU16,38069.0
167 ST,MO20,5343.0
ROCKAWAY BLVD,FR20,1924.0
WALL ST,SU0,1842.5
LORIMER ST,MO8,10208.5
75 AV,FR20,691.0
59 ST,FR8,49102.0
NORWOOD 205 ST,TU8,8931.23925577
BROOK AV,TH12,5871.41056312
PELHAM PKWY,WE4,15341.0
82 ST-JACKSON H,SU16,8263.0
NEW LOTS AV,SU20,1435.0
8 ST-NYU,SA20,13680.0
INTERVALE AV,TU0,349.0
LEXINGTON AV/63,SU12,5482.0
E 149 ST,SU0,524.0
8 AV,TH16,47957.25
80 ST,WE0,1152.5
FRANKLIN ST,FR8,3631.25
MIDDLETOWN RD,TH4,3425.5
ALABAMA AV,TH4,2190.0
FRESH POND RD,TH16,2716.0
DITMAS AV,SU0,150.0
AVENUE P,SA16,1179.0
GUN HILL RD,TU8,13803.0
85 ST-FOREST PK,MO16,1779.0
2 AV,SU16,12675.0
AVENUE H,TH20,672.0
GRAND ARMY PLAZ,TU0,170.0
BEACH 105 ST,TU12,342.25
JAY ST-METROTEC,FR0,2545.0
67 AV,FR4,9446.625
WILSON AV,TH8,3856.0
HOYT-SCHER,TH20,4970.0
34 ST-HUDSON YD,MO8,3987.0
BEDFORD AV,TH4,9742.0
15 ST-PROSPECT,MO16,4215.125
AVENUE X,SA20,589.0
HARRISON,TU4,14861.4420749
157 ST,TH4,12034.5
BROOKLYN BRIDGE,SA4,752.0
AVENUE X,SU12,1301.0
25 ST,MO20,855.0
55 ST,TH8,2374.0
HOYT-SCHER,SU12,5740.0
75 ST-ELDERTS,FR0,219.0
NEREID AV,TU8,3835.25
NEPTUNE AV,SA20,311.5
50 ST,SU12,23977.0
175 ST,SA12,7467.0
88 ST,SU4,731.25
MT EDEN AV,MO16,3980.0
BOWERY,SA0,1852.0
LORIMER ST,TH16,8374.25
JAY ST-METROTEC,SU12,20445.0
JAMAICA 179 ST,TU20,3686.0
DITMAS AV,FR8,2956.75
CYPRESS AV,TH12,4412.75
RECTOR ST,TH20,6168.0
NECK RD,MO16,1988.0
FOREST AVE,WE16,1983.25
ROCKAWAY BLVD,MO8,6336.5
JEFFERSON ST,WE4,5330.0
BEACH 36 ST,TH12,733.0
182-183 STS,FR16,3556.0
CORTELYOU RD,TU20,1471.0
ALLERTON AV,SU4,1584.25
75 ST-ELDERTS,TU4,5924.0
183 ST,SU20,1659.0
CLINTON-WASH AV,SU0,1074.0
ELDER AV,MO12,5148.25
LEXINGTON AV/63,FR8,9083.0
NORTHERN BLVD,WE8,8040.0
LIBERTY AV,SA8,1692.0
59 ST,SU20,24313.3333333
BRONX PARK EAST,TU0,316.75
WHITEHALL S-FRY,TU8,10108.0
14 ST-UNION SQ,WE8,45254.491832
45 ST,TH0,166.0
CLINTON-WASH AV,FR20,3184.5
NEVINS ST,SA4,1076.0
BEACH 36 ST,SU12,519.0
74 ST-BROADWAY,SU20,2276.0
WILSON AV,MO8,2517.0
MARCY AV,SU4,1797.25
103 ST-CORONA,FR20,4183.0
EXCHANGE PLACE,WE0,812.419903926
79 ST,MO8,19215.0
FREEMAN ST,TU4,5276.0
LIVONIA AV,SA12,1993.5
30 AV,FR8,23724.0
MARCY AV,SA4,2453.5
145 ST,TU4,26053.0
6 AV,SU20,1677.0
BROADWAY JCT,TH4,8381.0
JAMAICA VAN WK,WE12,4573.75
BEACH 105 ST,WE4,460.5
BOROUGH HALL,TU12,40319.0
BEACH 67 ST,FR8,2440.0
85 ST-FOREST PK,TU8,4783.0
FRANKLIN ST,FR0,648.75
ASTOR PL,MO4,6676.5
168 ST,SU8,13408.0
67 AV,SA16,3437.0
GROVE STREET,WE0,1381.91383319
80 ST,SU20,620.25
TREMONT AV,TU8,10311.0
FRANKLIN AV,SA16,9946.5
PARSONS BLVD,SU16,2310.0
MORRIS PARK,FR0,82.75
ST. GEORGE,MO0,611.0
WORLD TRADE CTR,SU16,8986.0
NECK RD,SU20,580.0
BEACH 67 ST,FR16,1596.0
DELANCEY/ESSEX,WE20,17755.75
BEACH 60 ST,SU0,230.0
PROSPECT AV,SA4,3867.5
UTICA AV,FR12,14948.2699371
GREENPOINT AV,SU20,2494.0
FOREST HILLS 71,TH0,2115.5
GROVE STREET,SA16,9631.32052802
TWENTY THIRD ST,WE0,1217.51191939
BRONX PARK EAST,TU12,2347.25
SPRING ST,TH8,14808.0
JEFFERSON ST,TU8,9979.0
OCEAN PKWY,TH0,93.0
BROOK AV,SA4,2686.0
BEACH 105 ST,FR16,210.75
BUSHWICK AV,TU12,1525.0
CHURCH AV,WE0,2162.25
NORTHERN BLVD,SU12,4094.0
15 ST-PROSPECT,WE0,327.375
75 ST-ELDERTS,TH4,5678.0
BROAD CHANNEL,TU4,606.25
BOWLING GREEN,SA20,5548.0
COURT SQ-23 ST,SU0,272.0
EXCHANGE PLACE,FR12,13975.7236819
33 ST-RAWSON ST,FR20,2998.0
15 ST-PROSPECT,SU20,1266.5
CYPRESS HILLS,WE0,72.0
HOYT ST,SU0,497.0
AVENUE N,TH12,2485.25
SUTPHIN BLVD,SU8,1879.25
WEST FARMS SQ,WE0,1035.0
LORIMER ST,WE16,8135.75
BEDFORD AV,TH20,19456.0
CYPRESS HILLS,SA8,982.0
ST. GEORGE,MO12,6062.0
5 AV/53 ST,TU16,44962.5
66 ST-LINCOLN,SA12,17142.0
NORTHERN BLVD,TH12,6451.75
VAN SICLEN AV,TH4,11698.75
82 ST-JACKSON H,WE12,14442.0
OZONE PK LEFFRT,MO20,1442.0
NEPTUNE AV,TH20,456.25
67 AV,SA4,1735.0
DYCKMAN ST,FR8,16084.75
BEACH 36 ST,MO4,1411.0
NORTHERN BLVD,TU20,1956.75
219 ST,SA4,1615.25
GROVE STREET,SA8,10857.1497965
COURT SQ,WE0,1080.0
BEDFORD PK BLVD,FR8,12387.039916
MT EDEN AV,SU20,1501.0
CARROLL ST,SA4,529.0
CYPRESS AV,MO4,3235.0
137 ST CITY COL,TU8,13691.0
LEXINGTON AV/63,FR12,13160.0
V.CORTLANDT PK,SU16,2291.0
BROADWAY JCT,TU8,10788.0
77 ST,WE4,28124.0
68ST-HUNTER CO,FR8,19951.75
AQUEDUCT N.COND,TU16,491.75
GRAND ST,SA20,11130.0
111 ST,SU16,6745.75
46 ST BLISS ST,TH8,19788.0
51 ST,TH4,2101.0
NEWARK BM BW,TH4,18394.4327698
V.CORTLANDT PK,TU0,112.0
CANAL ST,WE12,63835.1327069
AVENUE P,SU0,130.0
SHEEPSHEAD BAY,WE4,20426.75
CLINTON-WASH AV,WE8,14100.25
BAY RIDGE AV,SU8,5449.0
CENTRAL AV,TU4,4814.0
JAMAICA VAN WK,WE4,5620.5
WHITEHALL S-FRY,SA0,1087.0
182-183 STS,WE8,6126.0
116 ST-COLUMBIA,SU12,6560.5
MORRIS PARK,TH0,83.5
RECTOR ST,TH16,30516.0
CENTRAL PK N110,FR16,9656.0
EASTCHSTER/DYRE,TU4,7904.0
BURNSIDE AV,SU12,6382.0
RECTOR ST,WE0,595.0
V.CORTLANDT PK,TH16,4737.0
EASTN PKWY-MUSM,TU16,4602.0
86 ST,SU4,7934.5
PRESIDENT ST,WE20,992.0
NEW UTRECHT AV,WE4,6251.0
30 AV,TU16,9580.0
WORLD TRADE CTR,FR20,4024.0
BOWERY,TH8,1456.0
49 ST,WE12,20383.0
FRANKLIN ST,SA20,2156.75
CHURCH AV,FR4,40157.5
CROWN HTS-UTICA,TU0,1146.0
5 AVE,WE20,9727.0
PARK PLACE,SU0,247.5
MYRTLE-WYCKOFF,TU16,13779.0
BROADWAY,FR4,13171.0
BAY 50 ST,FR8,3380.25
NOSTRAND AV,MO20,6897.0
BURNSIDE AV,FR4,10133.0
CLARK ST,FR0,319.0
PROSPECT PARK,MO16,6050.0
HARLEM 148 ST,WE0,159.0
135 ST,TU20,7527.5
JEFFERSON ST,WE12,5308.0
103 ST,SA20,11303.75
EAST 105 ST,TH4,5412.5
46 ST BLISS ST,SU12,9223.0
EAST 105 ST,TU16,2619.25
ASTOR PL,WE20,11000.75
CYPRESS HILLS,TH0,69.0
VAN SICLEN AVE,TU8,3357.34189406
18 ST,SA4,562.0
PATH WTC,TU4,15590.4970788
QUEENSBORO PLZ,SU8,6383.0
GRAND-NEWTOWN,TU0,416.0
DYCKMAN ST,MO20,4246.0
DITMAS AV,SA0,106.0
14TH STREET,TH12,7393.01933566
CLASSON AV,SU4,424.0
JUNIUS ST,MO4,2476.0
74 ST-BROADWAY,TU8,2125.0
PARK PLACE,SA4,603.25
HARRISON,MO16,2591.08307557
96 ST,MO0,4705.0
3 AV-149 ST,WE20,6966.0
79 ST,FR12,23777.75
W 4 ST-WASH SQ,TH4,15150.25
CHAMBERS ST,FR4,11903.4930494
BRONX PARK EAST,TU20,786.25
14TH STREET,FR20,5943.6527186
BROADWAY JCT,SU8,5063.0
MIDDLETOWN RD,MO4,2685.0
MYRTLE AV,MO8,10916.25
BUHRE AV,WE12,2175.0
82 ST-JACKSON H,SA12,12788.0
HOWARD BCH JFK,TH0,1161.0
AQUEDUCT N.COND,TH4,2026.75
JEFFERSON ST,FR0,961.0
190 ST,TH20,945.0
NEWKIRK PLAZA,TU0,587.25
8 ST-NYU,SU8,3921.0
LIBERTY AV,WE8,2778.0
GRANT AV,SU4,1879.0
AVENUE N,SU12,1661.75
ZEREGA AV,SU8,1083.0
LIBERTY AV,TU16,2302.75
FLUSHING AV,WE4,7652.5
176 ST,TH8,6900.0
1 AV,SA4,2912.0
HOWARD BCH JFK,FR4,3595.75
W 8 ST-AQUARIUM,FR4,1768.0
90 ST-ELMHURST,WE16,11410.0
NASSAU ST,WE20,3635.0
PELHAM PKWY,SA12,7496.75
ST LAWRENCE AV,MO20,984.0
51 ST,TH12,21645.5
LIBERTY AV,FR20,699.25
CORTLANDT ST,WE12,11936.771083
BEDFORD-NOSTRAN,MO0,343.0
9TH STREET,SU0,2471.15367216
CANARSIE-ROCKAW,SU20,2735.25
BURNSIDE AV,TU0,589.0
80 ST,SA12,2435.5
67 AV,TH8,16009.0
MYRTLE AV,MO12,8916.25
QUEENS PLAZA,FR0,682.5
21 ST-QNSBRIDGE,TH16,10841.0
FOREST HILLS 71,FR12,23629.2338761
138/GRAND CONC,TH0,364.0
BUHRE AV,FR8,3919.0
BEVERLY RD,WE20,1099.0
WHITLOCK AV,MO8,1522.0
90 ST-ELMHURST,MO12,11450.0
CHRISTOPHER ST,MO12,10456.99179
KOSCIUSZKO ST,MO0,617.75
THIRTY THIRD ST,WE16,42998.5464176
HARLEM 148 ST,TH8,5491.0
AVENUE I,WE4,1890.5
BEACH 25 ST,MO12,1605.0
VAN SICLEN AVE,WE0,358.25
GROVE STREET,FR4,18709.1229988
JFK JAMAICA CT1,TH8,5869.91430546
SUTPHIN BLVD,SA16,1783.0
163 ST-AMSTERDM,WE8,4941.5
CYPRESS AV,TU12,4388.41462412
JAMAICA 179 ST,TH12,13163.0
E 149 ST,SA4,2160.75
14TH STREET,TH20,8704.03614396
65 ST,MO16,2054.75
BAY RIDGE AV,FR12,8048.0
SOUTH FERRY,SA8,4616.75
170 ST,TH12,14454.75
UNION ST,WE8,10123.0
PROSPECT AV,SU0,1236.0
NEWKIRK PLAZA,MO0,535.0
79 ST,TH8,23844.0
NEWARK BM BW,WE0,1636.24932471
25 ST,TU16,3589.0
66 ST-LINCOLN,MO4,6366.25
WORLD TRADE CTR,FR4,3618.0
5 AV/53 ST,SU0,620.5
161/YANKEE STAD,FR8,19956.7592146
5 AVE,TU8,3754.0
MARBLE HILL-225,SU0,252.0
SIMPSON ST,SA12,7029.5
BEACH 44 ST,TH8,624.0
WOODLAWN,TU0,522.0
LIBERTY AV,SA12,1861.0
HARLEM 148 ST,TH20,980.0
GRAND ARMY PLAZ,TH16,15471.8461538
SMITH-9 ST,FR8,5146.0
AVENUE N,TH0,257.75
55 ST,MO0,85.0
THIRTY THIRD ST,MO8,9656.40257937
CHAMBERS ST,SA20,17661.0358613
MYRTLE AV,SA20,4430.5
6 AV,TH12,2352.0
JACKSON AV,SA0,514.75
ASTORIA BLVD,FR12,8057.0
FAR ROCKAWAY,TH16,4538.0
36 AV,MO20,1893.0
163 ST-AMSTERDM,FR4,5263.0
WINTHROP ST,SA8,3293.0
AVENUE N,FR4,4218.75
WOODLAWN,MO20,2680.0
MORISN AV/SNDVW,FR0,442.0
45 ST,SA16,2462.0
39 AV,SU20,946.0
NASSAU ST,FR16,9301.0
LIVONIA AV,WE4,3936.5
3 AV 138 ST,SU12,4103.25
NORWOOD AV,TU8,3731.58125
BAY 50 ST,MO8,3024.5
EAST 105 ST,TU4,5670.5
ZEREGA AV,MO4,2955.75
B'WAY-LAFAYETTE,TH12,22620.25
AVENUE U,TH8,12509.2093679
SMITH-9 ST,MO12,3701.0
HUNTS POINT AV,SU16,3626.25
WHITEHALL S-FRY,WE0,1122.5
ROCKAWAY BLVD,MO20,2060.0
PROSPECT PARK,TU0,1446.5
MIDDLETOWN RD,TH8,2092.25
125 ST,WE12,73760.75
TOMPKINSVILLE,SU16,329.0
GRD CNTRL-42 ST,TH4,59347.25
FT HAMILTON PKY,TH20,3370.86393572
AVENUE J,SA8,2954.0
COURT SQ-23 ST,TU8,8906.0
21 ST,WE12,1478.25
135 ST,TU4,14481.75
JFK JAMAICA CT1,WE8,5989.4744898
NEW UTRECHT AV,TH12,5056.25
CYPRESS AV,FR20,1302.25
HOUSTON ST,TU0,1155.5
GROVE STREET,SA20,5582.63164717
JKSN HT-ROOSVLT,WE20,17463.0
8 ST-NYU,FR12,24153.0
ATL AV-BARCLAY,SU0,8786.0
FLUSHING-MAIN,TU4,56014.0
INWOOD-207 ST,WE0,888.0
INWOOD-207 ST,SU20,2524.5
BOWERY,WE8,1898.0
OCEAN PKWY,FR4,2984.0
TOMPKINSVILLE,TH16,780.5
AQUEDUCT N.COND,TU8,1015.75
CENTRAL AV,TH8,4869.75
MYRTLE-WILLOUGH,TH8,6782.0
21 ST-QNSBRIDGE,FR4,5814.0
MORGAN AV,TH16,7858.0
KINGSTON-THROOP,SU8,3698.0
149/GRAND CONC,SA12,8251.0
HARRISON,TU20,1461.3901223
BROADWAY,FR0,1124.0
5 AV/59 ST,WE0,2332.5
KINGSBRIDGE RD,SA12,11594.25
103 ST-CORONA,SA4,12898.0
GATES AV,WE16,4754.0
75 AV,FR12,2344.0
69 ST,SA16,3344.475
69 ST,WE8,4588.00937904
KINGSTON AV,WE12,4321.0
WALL ST,FR4,8212.0
BERGEN ST,WE12,12963.219899
OCEAN PKWY,SU16,1921.0
207 ST,SA12,4220.0
BURNSIDE AV,TU4,10041.0
67 AV,SA20,1362.0
AVENUE N,WE8,3717.75
BAY RIDGE-95 ST,WE8,6651.0
25 AV,MO16,2976.0391198
ROCKAWAY PARK B,TH12,742.25
CHAUNCEY ST,TH12,2904.43256375
BUSHWICK AV,MO12,1682.0
40 ST LOWERY ST,MO16,8426.0
DEKALB AV,MO4,15681.75
BEACH 98 ST,SA4,160.0
167 ST,TH4,22480.0
175 ST,MO0,343.0
169 ST,MO0,332.0
FLUSHING AV,TU0,1051.75
CORTELYOU RD,SU0,238.0
CANARSIE-ROCKAW,WE20,4001.25
3 AV 138 ST,MO4,7195.25
42 ST-BRYANT PK,FR4,2933.0
49 ST,TU20,24182.0
STEINWAY ST,WE16,13987.0
18 AV,TH12,9693.5
67 AV,SU0,197.0
207 ST,TH0,1025.5
ROCKAWAY BLVD,SA8,3440.17358873
LEXINGTON AV/53,TH4,5092.0
88 ST,WE8,3523.25
80 ST,FR4,6433.75
167 ST,WE12,18282.0
CENTRAL PK N110,SU12,7191.0
219 ST,FR0,494.25
42 ST-BRYANT PK,SU16,17853.0
NEREID AV,SA12,2073.5
88 ST,FR0,307.5
KINGS HWY,SU4,3943.75
BURKE AV,WE4,5447.0
121 ST,MO12,1660.0
BEACH 25 ST,FR16,1031.0
GATES AV,FR20,1931.25
MORRIS PARK,SU16,91.25
4AV-9 ST,FR0,488.0
NEW UTRECHT AV,WE12,5154.5
FORDHAM RD,TU16,21508.0
TWENTY THIRD ST,MO0,594.643650794
145 ST,SA8,26494.0
121 ST,SU8,1203.0
AVENUE H,SU8,1355.0
174-175 STS,TU4,5122.0
PARKSIDE AV,TH8,6005.0
5 AVE,TU12,9818.0
103 ST,SU8,15980.5
174-175 STS,SU12,3304.0
SOUTH FERRY,FR0,998.75
DITMAS AV,TU20,699.0
WOODLAWN,SU8,3014.0
TOMPKINSVILLE,WE16,743.5
SUTPHIN BLVD,WE20,965.0
FULTON ST,MO12,72617.5
ASTOR PL,SU12,7394.625
NASSAU ST,TU20,3426.0
BEDFORD PK BLVD,SU0,900.710418376
69 ST,TU0,621.875
BAYCHESTER AV,MO12,3052.5
CASTLE HILL AV,SA0,396.0
47-50 STS ROCK,TU12,38589.0
ROCKAWAY PARK B,FR8,652.0
161/YANKEE STAD,SU16,27834.925
MARCY AV,SA20,5205.75
E 143/ST MARY'S,TH20,397.25
104 ST,SA0,160.0
NORWOOD AV,MO4,4246.30625
51 ST,WE12,20879.1666667
LONGWOOD AV,FR4,3589.75
174 ST,WE4,6489.5
ROCKAWAY BLVD,MO16,4095.25
E 143/ST MARY'S,WE0,105.75
MORISN AV/SNDVW,FR20,1558.0
BAY 50 ST,TH12,2711.5
36 ST,TU16,21684.75
NEWARK HW BMEBE,MO20,421.852575172
GRAND ST,SU0,3074.0
GRD CNTRL-42 ST,SU8,34073.0
HOYT-SCHER,SA8,3970.0
GUN HILL RD,WE16,8702.77406932
JOURNAL SQUARE,SU0,1561.17081735
5 AV/53 ST,SA20,2621.0
EASTCHSTER/DYRE,SU20,139.5
66 ST-LINCOLN,TU20,16139.0
KOSCIUSZKO ST,SU12,3531.25
JKSN HT-ROOSVLT,FR4,37653.0
ST LAWRENCE AV,SU4,1287.0
231 ST,SU12,4197.0
ORCHARD BEACH,TU12,0.0
8 AV,FR0,9187.25
WINTHROP ST,WE8,5746.5
JAMAICA VAN WK,MO16,3205.5
231 ST,TU4,10151.0
9 AV,SU20,831.0
111 ST,TU12,10847.75
EUCLID AV,TU4,11713.0
HOWARD BCH JFK,TU0,1199.75
BAY RIDGE AV,WE4,11148.0
79 ST,WE4,17902.5
21 ST-QNSBRIDGE,MO16,8600.0
219 ST,MO20,1078.9375
CLASSON AV,TH8,6200.0
34 ST-PENN STA,TH0,13526.2027027
163 ST-AMSTERDM,SU16,2015.75
NEVINS ST,FR4,2771.0
WALL ST,WE20,24105.5
231 ST,FR20,2390.0
THIRTY ST,MO4,3292.74103686
FORDHAM RD,TH0,1505.0
QUEENSBORO PLZ,MO20,3827.0
SUTPHIN-ARCHER,FR12,20352.0
59 ST COLUMBUS,TH4,9955.0
42 ST-BRYANT PK,MO16,79743.0
GREENPOINT AV,FR20,3276.0
BEACH 44 ST,TH16,434.0
40 ST LOWERY ST,MO20,2376.0
81 ST-MUSEUM,WE16,19360.0
ROCKAWAY AV,WE0,1043.890625
CATHEDRAL PKWY,TH4,15642.5
59 ST COLUMBUS,WE16,127111.0
GATES AV,SU16,3112.5
BEVERLEY ROAD,SA12,1722.0
QUEENSBORO PLZ,WE20,5241.0
SUTTER AV-RUTLD,SA0,386.0
OZONE PK LEFFRT,SA0,1089.0
BUHRE AV,SU0,230.75
HUNTERS PT AV,TH4,8447.0
FLUSHING-MAIN,SU8,33286.0
5 AV/53 ST,MO12,25006.5
AVENUE I,FR0,160.0
3 AV 138 ST,TU4,8689.25
149/GRAND CONC,FR4,6913.0
VAN SICLEN AVE,FR12,2762.5
COURT SQ,SU0,1091.0
DYCKMAN ST,SU12,8562.0
AVENUE J,MO16,3618.0
CHRISTOPHER ST,SU12,8572.27843915
EASTN PKWY-MUSM,FR16,4916.0
135 ST,SU0,2047.5
5 AV/53 ST,SU20,1869.5
HALSEY ST,SA16,8504.0
103 ST,TH16,30738.1360294
NASSAU ST,MO4,4587.0
BUSHWICK AV,TU20,561.0
174-175 STS,TH16,4766.0
PARKCHESTER,MO4,20129.5
14 ST-UNION SQ,SU16,73089.6333333
AQUEDUCT N.COND,SA4,374.75
CENTRAL PK N110,TH8,12926.0
ASTOR PL,FR20,8555.75
96 ST,WE0,6086.75
33 ST,MO20,16350.0
5 AV/59 ST,SA0,1901.0
219 ST,TU8,3717.9375
34 ST-PENN STA,SA16,99208.5801802
81 ST-MUSEUM,TU8,8901.75
SUTTER AV-RUTLD,FR8,11382.0
86 ST,TH16,132069.0
33 ST-RAWSON ST,FR0,371.0
MORISN AV/SNDVW,SU4,2058.0
FLUSHING AV,MO4,6094.5
EAST BROADWAY,FR20,5025.0
18 ST,TH16,15998.0
MIDDLETOWN RD,WE4,3470.5
55 ST,SA12,838.0
BROOK AV,SU16,2705.5
23 ST,TH8,78822.75
KOSCIUSZKO ST,SA4,1723.75
110 ST,TH12,11984.0
103 ST,FR12,31102.1066176
PATH WTC,TU20,27781.0828077
61 ST WOODSIDE,MO0,1363.5
JFK JAMAICA CT1,TU20,2926.75
SHEEPSHEAD BAY,FR0,1062.25
CLASSON AV,SA20,1480.0
BAY PKWY,WE0,1363.25
BAY RIDGE AV,WE20,1960.0
GRANT AV,TU0,389.0
FRESH POND RD,SU0,316.25
63 DR-REGO PARK,FR20,4019.0
ROCKAWAY PARK B,MO8,472.990023322
BOTANIC GARDEN,TH20,660.0
WOODHAVEN BLVD,SU8,10726.0
NEWKIRK AV,FR8,8165.75
183 ST,TH16,4161.0
MOSHOLU PKWY,WE4,9216.0
EAST BROADWAY,FR0,936.0
DYCKMAN ST,MO16,9602.75
LONGWOOD AV,FR20,943.0
VAN SICLEN AVE,TU12,2573.25
34 ST-HERALD SQ,MO8,73540.0
EASTN PKWY-MUSM,TU0,147.0
57 ST-7 AV,MO4,2130.0
AVENUE J,TH0,184.0
WILSON AV,TU16,1667.0
103 ST,SA12,22609.5
BAY 50 ST,SU8,1674.5
125 ST,SA4,16354.75
85 ST-FOREST PK,FR8,4715.0
BRONX PARK EAST,TH12,2195.5
BOWERY,TU8,1891.0
DYCKMAN ST,TU20,4316.25
116 ST-COLUMBIA,TU0,935.25
WESTCHESTER SQ,TH0,290.0
BEACH 90 ST,MO0,155.5
JFK JAMAICA CT1,FR0,1515.5
DELANCEY/ESSEX,TU12,24181.5
FOREST HILLS 71,MO8,22508.2933866
103 ST-CORONA,MO0,1001.0
PROSPECT AV,TU4,11125.0
KINGSTON AV,MO0,202.0
163 ST-AMSTERDM,MO16,2519.25
BRONX PARK EAST,WE20,853.75
JEFFERSON ST,SA8,5238.0
HOUSTON ST,TH8,7752.0
BROADWAY JCT,WE8,10845.0
167 ST,WE8,22107.0
74 ST-BROADWAY,TH4,1608.0
NEWARK BM BW,SU8,1780.94226936
MORRIS PARK,SA0,41.75
NASSAU ST,WE0,489.0
MT EDEN AV,WE0,751.76
NECK RD,SU12,1616.0
JKSN HT-ROOSVLT,SA8,39188.0
116 ST,SU12,23626.75
BRIGHTON BEACH,FR16,10813.0
SENECA AVE,WE0,178.25
CLASSON AV,MO16,3375.0
WEST FARMS SQ,SA16,4608.5
NEWARK HM HE,WE20,203.476124339
JEFFERSON ST,FR16,7519.0
DEKALB AV,SA12,21221.25
66 ST-LINCOLN,WE4,8491.0
ELDER AV,SU16,2477.75
233 ST,FR8,5497.25
FLUSHING-MAIN,TH16,48520.0
EASTCHSTER/DYRE,MO8,3657.0
111 ST,WE8,19061.0
34 ST-PENN STA,WE20,74165.3108108
NEWARK C,MO20,249.286590436
HOUSTON ST,TH12,16462.0
E 143/ST MARY'S,MO8,596.75
174 ST,TU0,683.75
ORCHARD BEACH,TU8,1.0
NEW UTRECHT AV,TU4,5642.5
MIDDLETOWN RD,SU8,573.75
GRAND-NEWTOWN,SU12,9786.0
9 AV,FR20,1071.5
135 ST,TH12,19538.75
FLUSHING AV,TU20,5307.5
57 ST-7 AV,SA12,15563.0
59 ST,TU12,65551.0
E 149 ST,MO4,4905.25
49 ST,FR4,2881.0
BEVERLY RD,FR0,200.0
BURKE AV,TH8,3656.0
MONTROSE AV,SA8,5134.0
ST LAWRENCE AV,TH4,5947.0
NEWKIRK AV,TH16,4035.5
TWENTY THIRD ST,SU20,2339.41230111
B'WAY-LAFAYETTE,TU4,3029.5
145 ST,TH4,26778.0
BAY RIDGE-95 ST,SA20,918.0
BRIARWOOD,FR8,6938.0
PARKSIDE AV,SA0,403.0
EAST 105 ST,WE4,5492.5
CLARK ST,TU16,6618.0
CANAL ST,FR4,9718.75
46 ST,SA20,2567.875
135 ST,FR16,20772.5
25 ST,TH20,1077.0
HARLEM 148 ST,TU12,3656.0
59 ST COLUMBUS,SA12,48341.0
61 ST WOODSIDE,SU0,1605.25
CHAMBERS ST,SA4,5306.94477745
167 ST,SA4,10172.6666667
6 AV,FR0,381.0
PATH WTC 2,MO4,90.2833994709
46 ST BLISS ST,TU4,13078.0
81 ST-MUSEUM,SA16,11422.0
B'WAY-LAFAYETTE,MO20,15955.0
FT HAMILTON PKY,SU0,613.25
NECK RD,FR8,6278.0
SUTTER AV,SU8,1887.75
KINGSTON-THROOP,WE12,5472.0
103 ST-CORONA,SU12,11951.0
RECTOR ST,MO16,23177.0
BEVERLEY ROAD,SU8,1381.0
34 ST-PENN STA,TH16,188432.77027
KNICKERBOCKER,SU0,267.0
FLUSHING-MAIN,SA12,41896.0
50 ST,MO0,4017.0
34 ST-HUDSON YD,SU12,4943.0
BROADWAY JCT,SA12,7194.0
PRESIDENT ST,TU8,5891.0
KINGSTON AV,SU8,2834.0
135 ST,SA16,11917.5
NEW LOTS AV,SA12,2875.0
DEKALB AV,TU16,29576.0
4 AV-9 ST,SA20,1630.0
THIRTY ST,SU20,5054.93494174
75 ST-ELDERTS,FR8,3850.0
BURNSIDE AV,WE12,11199.0
103 ST-CORONA,TH12,12951.0
ROCKAWAY AV,TU8,14583.890625
MIDDLETOWN RD,FR20,376.75
TOMPKINSVILLE,TU12,782.0
PARKSIDE AV,WE8,6211.25
CANARSIE-ROCKAW,SU4,3196.75
BROAD ST,FR20,3318.75
NORTHERN BLVD,SU4,1506.5
79 ST,MO0,1619.0
30 AV,WE4,12843.0
52 ST,WE4,7092.75
HARLEM 148 ST,MO12,3503.0
69 ST,MO20,1639.5
PATH WTC 2,MO16,765.160846561
BRIARWOOD,FR20,695.0
SUTTER AV-RUTLD,WE0,527.0
LIBERTY AV,TH4,3362.0
ALLERTON AV,WE16,3657.75
E 143/ST MARY'S,FR0,119.0
77 ST,SA0,2940.75
ROCKAWAY AV,SU20,2560.71769503
CORTLANDT ST,FR20,4973.75
AVENUE X,TH16,1687.0
LEXINGTON AV/63,SU20,3254.0
HARRISON,FR4,13612.8440581
169 ST,MO12,7807.0
110 ST,MO8,13612.0
MARBLE HILL-225,TH20,2177.0
157 ST,FR12,9446.32746479
METS-WILLETS PT,FR12,3132.375
190 ST,SA12,3675.0
ROCKAWAY AV,MO4,13429.5482151
VAN SICLEN AVE,TU0,373.25
30 AV,MO16,8580.0
CASTLE HILL AV,MO8,6708.0
3 AV-149 ST,SU0,1325.0
PRESIDENT ST,FR20,747.0
E 180 ST,SA8,6465.0
85 ST-FOREST PK,MO8,4116.0
BROADWAY JCT,TU4,8630.0
AVENUE N,SU0,164.5
HOYT ST,TU12,8204.0
PROSPECT PARK,TH8,13449.0
67 AV,TH0,178.0
9TH STREET,TH4,1372.87982804
