STATION,SHIFT,COMB_SCORE,SCHOOLS,BUSINESS,TRAFFIC
233 ST,TU4,0.122004166667,0,0,7320.25
18 AV,SA12,0.121904166667,0,0,7314.25
15 ST-PROSPECT,WE4,0.121845833333,0,0,7310.75
110 ST,MO4,0.121783333333,0,0,7307.0
8 AV,WE0,0.121679166667,0,0,7300.75
AVENUE M,WE12,0.121666666667,0,0,7300.0
25 AV,FR8,0.121658333333,0,0,7299.5
BROADWAY JCT,MO4,0.121583333333,0,0,7295.0
PARSONS BLVD,TH8,0.12155,0,0,7293.0
PARSONS BLVD,MO8,0.121516666667,0,0,7291.0
BROADWAY JCT,SA8,0.121483333333,0,0,7289.0
CRESCENT ST,TU4,0.121416666667,0,0,7285.0
ASTORIA BLVD,TU16,0.121366666667,0,0,7282.0
PARSONS BLVD,FR4,0.12125,0,0,7275.0
20 AV,MO4,0.121220833333,0,0,7273.25
MORISN AV/SNDVW,WE8,0.1212,0,0,7272.0
MYRTLE AV,SU12,0.121183333333,0,0,7271.0
5 AV/59 ST,FR8,0.121177729997,0,0,7270.66379984
MORISN AV/SNDVW,TU8,0.12115,0,0,7269.0
ROCKAWAY BLVD,FR8,0.121083333333,0,0,7265.0
25 AV,WE8,0.120933333333,0,0,7256.0
FOREST HILLS 71,FR20,0.1208875,0,0,7253.25
233 ST,WE4,0.120879166667,0,0,7252.75
GRANT AV,WE8,0.12075,0,0,7245.0
ROCKAWAY BLVD,TU8,0.120742545492,0,0,7244.55272953
METROPOLITAN AV,WE20,0.120733333333,0,0,7244.0
CRESCENT ST,TH4,0.120716666667,0,0,7243.0
GRAND-NEWTOWN,SU16,0.1207,0,0,7242.0
PARKCHESTER,SA16,0.120691666667,0,0,7241.5
90 ST-ELMHURST,SU16,0.120658333333,0,0,7239.5
157 ST,MO4,0.120616666667,0,0,7237.0
V.CORTLANDT PK,MO4,0.1206,0,0,7236.0
MYRTLE AV,MO16,0.1203625,0,0,7221.75
FLUSHING AV,FR4,0.12035,0,0,7221.0
9 AV,FR4,0.120308333333,0,0,7218.5
PROSPECT AV,SA8,0.120170833333,0,0,7210.25
SHEEPSHEAD BAY,SA12,0.1201,0,0,7206.0
57 ST-7 AV,SU8,0.120083333333,0,0,7205.0
67 AV,TH12,0.12006875,0,0,7204.125
FOREST AVE,TH4,0.120016666667,0,0,7201.0
BROADWAY JCT,SA12,0.1199,0,0,7194.0
CENTRAL PK N110,SU12,0.11985,0,0,7191.0
GRAHAM AV,TU12,0.119633333333,0,0,7178.0
CRESCENT ST,FR4,0.119608333333,0,0,7176.5
JAMAICA 179 ST,SU12,0.119483333333,0,0,7169.0
50 ST,MO4,0.119416666667,0,0,7165.0
BROADWAY JCT,MO16,0.119316666667,0,0,7159.0
190 ST,FR8,0.1193,0,0,7158.0
191 ST,FR12,0.11925,0,0,7155.0
8 AV,SA4,0.119233333333,0,0,7154.0
67 AV,TU12,0.119141666667,0,0,7148.5
BAY RIDGE AV,SA8,0.119116666667,0,0,7147.0
PARKCHESTER,TU16,0.119085959413,0,0,7145.15756481
PARSONS BLVD,TU8,0.11895,0,0,7137.0
DELANCEY/ESSEX,SA0,0.118891666667,0,0,7133.5
HALSEY ST,SU16,0.1188875,0,0,7133.25
191 ST,MO12,0.1188,0,0,7128.0
VAN SICLEN AV,WE12,0.118729166667,0,0,7123.75
15 ST-PROSPECT,TH4,0.11869375,0,0,7121.625
AVENUE M,WE8,0.118633333333,0,0,7118.0
SIMPSON ST,MO16,0.118466666667,0,0,7108.0
9 AV,TU8,0.118454166667,0,0,7107.25
GATES AV,WE8,0.118454166667,0,0,7107.25
GATES AV,TH8,0.118279166667,0,0,7096.75
GRAND ST,MO4,0.118266666667,0,0,7096.0
52 ST,WE4,0.1182125,0,0,7092.75
MORGAN AV,SA16,0.118016666667,0,0,7081.0
WOODLAWN,TU8,0.117766666667,0,0,7066.0
9 AV,WE8,0.117683333333,0,0,7061.0
EUCLID AV,MO12,0.117633333333,0,0,7058.0
FOREST HILLS 71,SA20,0.1176125,0,0,7056.75
FRESH POND RD,TH8,0.117566666667,0,0,7054.0
AVENUE U,SA12,0.117341666667,0,0,7040.5
PELHAM BAY PARK,FR8,0.117233333333,0,0,7034.0
SIMPSON ST,SA12,0.117158333333,0,0,7029.5
SHEEPSHEAD BAY,SA8,0.1171375,0,0,7028.25
FRESH POND RD,TU8,0.117066666667,0,0,7024.0
AVENUE M,TH8,0.11695,0,0,7017.0
PARSONS BLVD,FR8,0.11685,0,0,7011.0
MORISN AV/SNDVW,FR8,0.116754390669,0,0,7005.26344014
ROCKAWAY AV,SA8,0.116645066392,0,0,6998.70398352
233 ST,FR4,0.1165625,0,0,6993.75
GRAHAM AV,MO12,0.116516666667,0,0,6991.0
MORISN AV/SNDVW,TH8,0.116466666667,0,0,6988.0
170 ST,SU16,0.116370833333,0,0,6982.25
GATES AV,FR8,0.116129166667,0,0,6967.75
104 ST,TU4,0.1161,0,0,6966.0
5 AV/59 ST,TH8,0.116058333333,0,0,6963.5
NECK RD,TU8,0.115916666667,0,0,6955.0
HUNTS POINT AV,MO12,0.1158625,0,0,6951.75
86 ST,FR0,0.115775,0,0,6946.5
AVENUE M,TU8,0.115733333333,0,0,6944.0
61 ST WOODSIDE,SA4,0.115691666667,0,0,6941.5
ALLERTON AV,WE4,0.115658333333,0,0,6939.5
25 AV,MO4,0.115654166667,0,0,6939.25
BRIARWOOD,FR8,0.115633333333,0,0,6938.0
59 ST,SU4,0.115633333333,0,0,6938.0
20 AV,TH8,0.115620833333,0,0,6937.25
59 ST,SU0,0.115616666667,0,0,6937.0
191 ST,WE16,0.1156,0,0,6936.0
4AV-9 ST,WE12,0.115466666667,0,0,6928.0
181 ST,TH20,0.115266666667,0,0,6916.0
WOODLAWN,WE8,0.11525,0,0,6915.0
VAN SICLEN AV,TH12,0.1152375,0,0,6914.25
80 ST,WE4,0.1152375,0,0,6914.25
104 ST,WE4,0.115216666667,0,0,6913.0
WOODLAWN,TH8,0.1152,0,0,6912.0
JAMAICA 179 ST,SA16,0.115183333333,0,0,6911.0
9 AV,TH8,0.115179166667,0,0,6910.75
FRESH POND RD,WE8,0.115058333333,0,0,6903.5
96 ST,SU0,0.115054166667,0,0,6903.25
RALPH AV,WE4,0.1149125,0,0,6894.75
FOREST AVE,FR4,0.114891666667,0,0,6893.5
4AV-9 ST,TH12,0.11465,0,0,6879.0
GATES AV,TU8,0.114554166667,0,0,6873.25
104 ST,TH4,0.114383333333,0,0,6863.0
GATES AV,TU4,0.1143625,0,0,6861.75
4AV-9 ST,TU12,0.1143,0,0,6858.0
VAN SICLEN AV,TU12,0.114233333333,0,0,6854.0
V.CORTLANDT PK,TU8,0.114216666667,0,0,6853.0
169 ST,FR16,0.11405,0,0,6843.0
WESTCHESTER SQ,FR12,0.114033333333,0,0,6842.0
45 ST,WE8,0.113816666667,0,0,6829.0
52 ST,TU4,0.113795833333,0,0,6827.75
ROCKAWAY AV,SA12,0.113733436355,0,0,6824.00618132
67 AV,WE12,0.11365,0,0,6819.0
CONEY IS-STILLW,TH20,0.113616666667,0,0,6817.0
175 ST,SA8,0.11355,0,0,6813.0
GRAHAM AV,SU12,0.113483333333,0,0,6809.0
96 ST,TH0,0.113475,0,0,6808.5
WESTCHESTER SQ,WE12,0.113466666667,0,0,6808.0
WESTCHESTER SQ,TU12,0.113333333333,0,0,6800.0
KEW GARDENS,SA4,0.113302083333,0,0,6798.125
CENTRAL PK N110,WE4,0.1133,0,0,6798.0
PROSPECT AV,SA16,0.113254166667,0,0,6795.25
191 ST,TU16,0.11325,0,0,6795.0
AVENUE M,TH12,0.113233333333,0,0,6794.0
BRIGHTON BEACH,SA8,0.1131,0,0,6786.0
25 AV,TU8,0.113084858443,0,0,6785.09150657
FT HAMILTON PKY,SA8,0.113045833333,0,0,6782.75
RALPH AV,TU4,0.1128625,0,0,6771.75
191 ST,FR16,0.112833333333,0,0,6770.0
CANARSIE-ROCKAW,SA12,0.1128,0,0,6768.0
CONEY IS-STILLW,SU8,0.112583333333,0,0,6755.0
45 ST,TU8,0.112566666667,0,0,6754.0
GATES AV,WE4,0.112541666667,0,0,6752.5
ALLERTON AV,TH4,0.1125375,0,0,6752.25
ELDER AV,WE8,0.112533333333,0,0,6752.0
111 ST,SU16,0.112429166667,0,0,6745.75
SUTTER AV-RUTLD,MO12,0.1124,0,0,6744.0
PELHAM BAY PARK,WE8,0.112283333333,0,0,6737.0
KEW GARDENS,WE20,0.1121625,0,0,6729.75
110 ST,SU8,0.112116666667,0,0,6727.0
80 ST,TH4,0.111875,0,0,6712.5
ELDER AV,TH8,0.1118625,0,0,6711.75
SOUTH FERRY,FR20,0.111841666667,0,2,3710.5
CASTLE HILL AV,MO8,0.1118,0,0,6708.0
WAKEFIELD/241,WE4,0.111670833333,0,0,6700.25
MORISN AV/SNDVW,TU12,0.111633333333,0,0,6698.0
ASTORIA BLVD,SU8,0.111466666667,0,0,6688.0
NECK RD,TH8,0.111466666667,0,0,6688.0
9TH STREET,FR16,0.111399481376,0,0,6683.96888258
JEFFERSON ST,MO16,0.111283333333,0,0,6677.0
ROCKAWAY AV,MO16,0.111253357227,0,0,6675.20143365
ASTORIA DITMARS,SU16,0.1111,0,0,6666.0
45 ST,TH8,0.111083333333,0,0,6665.0
191 ST,TH16,0.11105,0,0,6663.0
181 ST,WE20,0.110979166667,0,0,6658.75
174 ST,FR12,0.110866666667,0,0,6652.0
BAY RIDGE-95 ST,WE8,0.11085,0,0,6651.0
FOREST AVE,WE4,0.110829166667,0,0,6649.75
MYRTLE AV,SA16,0.1108125,0,0,6648.75
STEINWAY ST,TH20,0.11075,0,0,6645.0
WESTCHESTER SQ,WE16,0.11075,0,0,6645.0
NECK RD,WE8,0.110716666667,0,0,6643.0
NORTHERN BLVD,FR12,0.110675,0,0,6640.5
9 AV,FR8,0.110604166667,0,0,6636.25
ELDER AV,FR8,0.110483333333,0,0,6629.0
52 ST,MO4,0.110479166667,0,0,6628.75
EUCLID AV,SA8,0.110466666667,0,0,6628.0
104 ST,FR4,0.11045,0,0,6627.0
30 AV,SU16,0.1103,0,0,6618.0
AVENUE M,FR8,0.110222222222,0,0,6613.33333333
ELMHURST AV,SA16,0.11015,0,0,6609.0
ELDER AV,TU8,0.110029166667,0,0,6601.75
BRIARWOOD,TH8,0.109966666667,0,0,6598.0
GREENPOINT AV,TH12,0.109916666667,0,0,6595.0
ASTORIA BLVD,MO16,0.1099,0,0,6594.0
FLUSHING AV,SA16,0.109872950608,0,0,6592.37703651
50 ST,FR0,0.109866666667,0,0,6592.0
METROPOLITAN AV,TU20,0.1098125,0,0,6588.75
KEW GARDENS,TH20,0.109727083333,0,0,6583.625
PROSPECT AV,SU12,0.1095375,0,0,6572.25
WESTCHESTER SQ,TH12,0.109516666667,0,0,6571.0
DELANCEY/ESSEX,FR0,0.109470833333,0,0,6568.25
LIVONIA AV,TH16,0.109437453575,0,0,6566.24721448
CHURCH AV,SU20,0.109370833333,0,0,6562.25
GATES AV,TH4,0.109229166667,0,0,6553.75
36 ST,MO20,0.109175,0,0,6550.5
WAKEFIELD/241,TU4,0.109166666667,0,0,6550.0
STEINWAY ST,MO4,0.109,0,0,6540.0
GRAHAM AV,SA8,0.10895,0,0,6537.0
FRESH POND RD,FR8,0.108820160456,0,0,6529.20962733
BAY RIDGE AV,SA12,0.108766666667,0,0,6526.0
52 ST,TH8,0.10854752816,0,0,6512.85168961
FT HAMILTON PKY,SA12,0.1085,0,0,6510.0
GATES AV,FR12,0.108491666667,0,0,6509.5
RALPH AV,TH4,0.108416666667,0,0,6505.0
CENTRAL PK N110,TU4,0.108366666667,0,0,6502.0
LIVONIA AV,FR4,0.108351893939,0,0,6501.11363636
174 ST,WE4,0.108158333333,0,0,6489.5
BAY RIDGE-95 ST,TH8,0.107883333333,0,0,6473.0
EAST BROADWAY,TH20,0.107833333333,0,0,6470.0
ROCKAWAY BLVD,TH8,0.107762278259,0,0,6465.73669552
UNION ST,TH16,0.107733333333,0,0,6464.0
FAR ROCKAWAY,WE4,0.107716666667,0,0,6463.0
NORTHERN BLVD,TH12,0.107529166667,0,0,6451.75
WESTCHESTER SQ,WE4,0.107516666667,0,0,6451.0
EAST BROADWAY,TU4,0.107466666667,0,0,6448.0
52 ST,MO8,0.1074625,0,0,6447.75
96 ST,FR0,0.107370833333,0,0,6442.25
EAST BROADWAY,WE4,0.10735,0,0,6441.0
175 ST,SU12,0.10725,0,0,6435.0
85 ST-FOREST PK,TU4,0.107233333333,0,0,6434.0
NEW LOTS AV,MO8,0.107233333333,0,0,6434.0
80 ST,FR4,0.107229166667,0,0,6433.75
STEINWAY ST,SA20,0.10715,0,0,6429.0
BUHRE AV,WE4,0.1071125,0,0,6426.75
MORISN AV/SNDVW,MO8,0.107066666667,0,0,6424.0
169 ST,TH16,0.107016666667,0,0,6421.0
174 ST,TU12,0.106983333333,0,0,6419.0
86 ST,TH0,0.106933333333,0,0,6416.0
45 ST,FR8,0.106866666667,0,0,6412.0
MORGAN AV,SU12,0.10685,0,0,6411.0
VAN SICLEN AV,MO12,0.1068125,0,0,6408.75
KEW GARDENS,TU20,0.106785416667,0,0,6407.125
GREENPOINT AV,WE12,0.106766666667,0,0,6406.0
MORGAN AV,MO16,0.106766666667,0,0,6406.0
191 ST,MO8,0.106733333333,0,0,6404.0
225 ST,TU4,0.106720833333,0,0,6403.25
157 ST,SA12,0.106720833333,0,0,6403.25
MYRTLE AV,SU8,0.106583333333,0,0,6395.0
53 ST,WE16,0.10655,0,0,6393.0
85 ST-FOREST PK,WE4,0.106433333333,0,0,6386.0
NASSAU ST,FR12,0.106433333333,0,0,6386.0
169 ST,WE16,0.106416666667,0,0,6385.0
53 ST,MO4,0.106383333333,0,0,6383.0
RALPH AV,FR4,0.106329166667,0,0,6379.75
HUNTS POINT AV,MO16,0.106319229676,0,0,6379.15378059
WESTCHESTER SQ,TU16,0.1063,0,0,6378.0
ALLERTON AV,TU4,0.106295833333,0,0,6377.75
JEFFERSON ST,SA12,0.106266666667,0,0,6376.0
174 ST,WE12,0.106258333333,0,0,6375.5
JACKSON AV,WE4,0.106225,0,0,6373.5
174 ST,TU4,0.1062,0,0,6372.0
MONTROSE AV,FR16,0.10615,0,0,6369.0
GREENPOINT AV,SA12,0.10615,0,0,6369.0
METROPOLITAN AV,FR20,0.106070833333,0,0,6364.25
WAKEFIELD/241,TH4,0.106025,0,0,6361.5
AVENUE U,MO16,0.106003004563,0,0,6360.18027377
WOODLAWN,FR16,0.106,0,0,6360.0
AVENUE M,MO12,0.105916666667,0,0,6355.0
PELHAM PKWY,SA16,0.105908333333,0,0,6354.5
174 ST,TH12,0.105833333333,0,0,6350.0
181 ST,TU20,0.105725,0,0,6343.5
MONTROSE AV,TH16,0.105716666667,0,0,6343.0
HUNTS POINT AV,SA12,0.105633333333,0,0,6338.0
ROCKAWAY BLVD,MO8,0.105608333333,0,0,6336.5
KEW GARDENS,MO0,0.105595833333,0,0,6335.75
EUCLID AV,FR16,0.1055,0,0,6330.0
4AV-9 ST,MO12,0.1055,0,0,6330.0
FLUSHING AV,SU12,0.105475,0,0,6328.5
9 AV,MO4,0.105458333333,0,0,6327.5
BUHRE AV,TU4,0.105291666667,0,0,6317.5
BRIARWOOD,WE4,0.105283333333,0,0,6317.0
GRAHAM AV,SA16,0.10525,0,0,6315.0
167 ST,SU4,0.105116666667,0,0,6307.0
GUN HILL RD,SA12,0.1051,0,0,6306.0
GATES AV,FR4,0.105054166667,0,0,6303.25
PELHAM BAY PARK,TU8,0.104983333333,0,0,6299.0
75 AV,WE8,0.104933333333,0,0,6296.0
AVENUE M,TU12,0.104916666667,0,0,6295.0
191 ST,MO4,0.104783333333,0,0,6287.0
CENTRAL PK N110,TH4,0.104783333333,0,0,6287.0
BRIARWOOD,TU4,0.104666666667,0,0,6280.0
NECK RD,FR8,0.104633333333,0,0,6278.0
UNION ST,WE16,0.104566666667,0,0,6274.0
WOODLAWN,TU16,0.10455,0,0,6273.0
RALPH AV,WE8,0.1045125,0,0,6270.75
MONTROSE AV,SA12,0.1045,0,0,6270.0
WAKEFIELD/241,FR4,0.104479166667,0,0,6268.75
STEINWAY ST,FR20,0.104416666667,0,0,6265.0
WESTCHESTER SQ,TH4,0.104383333333,0,0,6263.0
15 ST-PROSPECT,TU4,0.10423125,0,0,6253.875
NEW UTRECHT AV,WE4,0.104183333333,0,0,6251.0
59 ST,TH0,0.104166666667,0,0,6250.0
EAST BROADWAY,WE20,0.104166666667,0,0,6250.0
15 ST-PROSPECT,FR4,0.104158333333,0,0,6249.5
GATES AV,WE12,0.104158333333,0,0,6249.5
53 ST,TH16,0.104116666667,0,0,6247.0
169 ST,TU16,0.104116666667,0,0,6247.0
WOODLAWN,FR8,0.10405,0,0,6243.0
225 ST,WE4,0.103995833333,0,0,6239.75
36 ST,SA4,0.10395,0,0,6237.0
53 ST,TU16,0.10395,0,0,6237.0
FOREST HILLS 71,SA4,0.103933333333,0,0,6236.0
53 ST,FR16,0.103833333333,0,0,6230.0
NORTHERN BLVD,TU12,0.103825,0,0,6229.5
WESTCHESTER SQ,WE8,0.1038,0,0,6228.0
EAST BROADWAY,FR4,0.10375,0,0,6225.0
STEINWAY ST,WE20,0.103733333333,0,0,6224.0
JACKSON AV,TU4,0.103633333333,0,0,6218.0
NORTHERN BLVD,MO4,0.103591666667,0,0,6215.5
JEFFERSON ST,SU12,0.103516666667,0,0,6211.0
4AV-9 ST,SA12,0.103466666667,0,0,6208.0
9 AV,MO8,0.103466666667,0,0,6208.0
9TH STREET,MO16,0.103452914205,0,0,6207.1748523
MONTROSE AV,FR12,0.103433333333,0,0,6206.0
85 ST-FOREST PK,TH4,0.103416666667,0,0,6205.0
KINGS HWY,TU20,0.1033625,0,0,6201.75
BUHRE AV,TH4,0.103354166667,0,0,6201.25
75 AV,TU8,0.103283333333,0,0,6197.0
NORTHERN BLVD,WE12,0.103233333333,0,0,6194.0
GREENPOINT AV,TU12,0.103216666667,0,0,6193.0
AVENUE U,SU8,0.1031875,0,0,6191.25
EAST BROADWAY,TH4,0.103183333333,0,0,6191.0
MONTROSE AV,TU16,0.103083333333,0,0,6185.0
MONTROSE AV,WE16,0.103033333333,0,0,6182.0
PARSONS BLVD,WE12,0.103,0,0,6180.0
SMITH-9 ST,TH16,0.102966666667,0,0,6178.0
ST LAWRENCE AV,WE4,0.1029,0,0,6174.0
STEINWAY ST,TU20,0.1029,0,0,6174.0
GATES AV,TU12,0.102845833333,0,0,6170.75
METS-WILLETS PT,TH0,0.102841666667,0,0,6170.5
UTICA AV,SA20,0.102835833333,0,0,6170.15
EASTCHSTER/DYRE,WE4,0.102791666667,0,0,6167.5
EUCLID AV,SA12,0.102733333333,0,0,6164.0
191 ST,MO16,0.102666666667,0,0,6160.0
PARSONS BLVD,FR12,0.102633333333,0,0,6158.0
FAR ROCKAWAY,TH4,0.1026,0,0,6156.0
NEW UTRECHT AV,TH4,0.1025875,0,0,6155.25
KINGS HWY,WE20,0.102525,0,0,6151.5
WESTCHESTER SQ,TU4,0.102516666667,0,0,6151.0
RALPH AV,TH8,0.102508333333,0,0,6150.5
174 ST,FR4,0.102479166667,0,0,6148.75
174 ST,WE8,0.102379166667,0,0,6142.75
85 ST-FOREST PK,FR4,0.102366666667,0,0,6142.0
UNION ST,TU16,0.102316666667,0,0,6139.0
BAYCHESTER AV,WE4,0.1021625,0,0,6129.75
BAY RIDGE AV,FR16,0.102,0,0,6120.0
KINGS HWY,SA4,0.102,0,0,6120.0
CRESCENT ST,MO4,0.101975,0,0,6118.5
AVENUE M,TH16,0.101933333333,0,0,6116.0
CANARSIE-ROCKAW,SA8,0.101879166667,0,0,6112.75
RALPH AV,TU8,0.101875,0,0,6112.5
ST LAWRENCE AV,TU4,0.10185,0,0,6111.0
E 149 ST,WE4,0.101733333333,0,0,6104.0
BEVERLY RD,WE8,0.101733333333,0,0,6104.0
CENTRAL PK N110,FR4,0.101683333333,0,0,6101.0
MORGAN AV,TH12,0.101683333333,0,0,6101.0
METROPOLITAN AV,SU20,0.101633333333,0,0,6098.0
FLUSHING AV,MO4,0.101575,0,0,6094.5
96 ST,WE0,0.101445833333,0,0,6086.75
JEFFERSON ST,FR12,0.101366666667,0,0,6082.0
BAY RIDGE AV,WE16,0.10135,0,0,6081.0
SUTTER AV-RUTLD,FR16,0.101316666667,0,0,6079.0
METS-WILLETS PT,MO16,0.1013125,0,0,6078.75
BAY RIDGE AV,TH16,0.1013,0,0,6078.0
BRIARWOOD,TH4,0.101266666667,0,0,6076.0
BROADWAY JCT,SU12,0.10125,0,0,6075.0
RALPH AV,FR8,0.101208333333,0,0,6072.5
SMITH-9 ST,WE16,0.101183333333,0,0,6071.0
METROPOLITAN AV,MO20,0.1011375,0,0,6068.25
AVENUE M,TU16,0.101116666667,0,0,6067.0
UNION ST,FR16,0.101066666667,0,0,6064.0
36 ST,FR20,0.101016666667,0,0,6061.0
STEINWAY ST,SU8,0.100966666667,0,0,6058.0
174 ST,FR8,0.100925,0,0,6055.5
181 ST,MO20,0.100925,0,0,6055.5
WESTCHESTER SQ,TH16,0.10085,0,0,6051.0
67 AV,MO12,0.100833333333,0,0,6050.0
174 ST,TH4,0.100825,0,0,6049.5
ALLERTON AV,FR4,0.100816666667,0,0,6049.0
BEVERLY RD,TU8,0.1008,0,0,6048.0
8 AV,TU0,0.100775,0,0,6046.5
GATES AV,TH12,0.100720833333,0,0,6043.25
BAY RIDGE-95 ST,FR8,0.1007,0,0,6042.0
5 AV/59 ST,TU8,0.100687536873,0,0,6041.25221239
BEVERLY RD,WE4,0.100633333333,0,0,6038.0
JACKSON AV,FR12,0.1005375,0,0,6032.25
FAR ROCKAWAY,FR4,0.100433333333,0,0,6026.0
PARSONS BLVD,WE8,0.100433333333,0,0,6026.0
NASSAU ST,SA16,0.100433333333,0,0,6026.0
WOODLAWN,WE16,0.100316666667,0,0,6019.0
EASTCHSTER/DYRE,MO4,0.100166666667,0,0,6010.0
METROPOLITAN AV,SA8,0.100141666667,0,0,6008.5
225 ST,TH4,0.100108333333,0,0,6006.5
BAY RIDGE-95 ST,WE4,0.10005,0,0,6003.0
ST LAWRENCE AV,FR4,0.0999,0,0,5994.0
ROCKAWAY AV,SU12,0.0998953869048,0,0,5993.72321429
52 ST,TU8,0.0998472420752,0,0,5990.83452451
45 ST,TU4,0.0997833333333,0,0,5987.0
JACKSON AV,FR4,0.0996875,0,0,5981.25
BEVERLY RD,TU4,0.0996166666667,0,0,5977.0
BROADWAY JCT,SA16,0.09955,0,0,5973.0
157 ST,SU12,0.0995125,0,0,5970.75
PARSONS BLVD,TH12,0.0994833333333,0,0,5969.0
JACKSON AV,TH12,0.099475,0,0,5968.5
190 ST,MO8,0.09945,0,0,5967.0
MONTROSE AV,TH12,0.0994,0,0,5964.0
181 ST,SA20,0.0993441666667,0,0,5960.65
MORGAN AV,WE12,0.0993,0,0,5958.0
GATES AV,MO8,0.0992583333333,0,0,5955.5
ST LAWRENCE AV,TH4,0.0991166666667,0,0,5947.0
EASTCHSTER/DYRE,TH4,0.099075,0,0,5944.5
SMITH-9 ST,TU16,0.0990666666667,0,0,5944.0
FT HAMILTON PKY,SU12,0.0990666666667,0,0,5944.0
GRAND-NEWTOWN,SA4,0.0989166666667,0,0,5935.0
SUTTER AV-RUTLD,WE16,0.0989166666667,0,0,5935.0
FAR ROCKAWAY,TU4,0.0988833333333,0,0,5933.0
BRIARWOOD,FR4,0.0988833333333,0,0,5933.0
SIMPSON ST,SA8,0.0988666666667,0,0,5932.0
AVENUE U,SU12,0.0988625,0,0,5931.75
UTICA AV,SA4,0.0988258333333,0,0,5929.55
FREEMAN ST,WE4,0.0987583333333,0,0,5925.5
75 ST-ELDERTS,TU4,0.0987333333333,0,0,5924.0
WOODLAWN,MO8,0.0987,0,0,5922.0
WESTCHESTER SQ,MO12,0.0986333333333,0,0,5918.0
EUCLID AV,TH16,0.0984833333333,0,0,5909.0
METS-WILLETS PT,WE12,0.0984625,0,0,5907.75
WESTCHESTER SQ,FR4,0.09845,0,0,5907.0
225 ST,FR4,0.0984166666667,0,0,5905.0
45 ST,WE4,0.0984,0,0,5904.0
JACKSON AV,WE12,0.0983125,0,0,5898.75
BROADWAY,SA20,0.0982666666667,0,0,5896.0
BEVERLY RD,TH8,0.09825,0,0,5895.0
SUTTER AV-RUTLD,TH16,0.0982,0,0,5892.0
SUTTER AV,WE4,0.0982,0,0,5892.0
BRIARWOOD,MO8,0.0982,0,0,5892.0
WESTCHESTER SQ,FR8,0.0981666666667,0,0,5890.0
NASSAU ST,WE4,0.0981666666667,0,0,5890.0
BAY RIDGE AV,TU16,0.0981666666667,0,0,5890.0
GREENPOINT AV,SA16,0.0981666666667,0,0,5890.0
UTICA AV,TH20,0.0981558333333,0,0,5889.35
175 ST,SA16,0.0981166666667,0,0,5887.0
SOUTH FERRY,SA20,0.098075,0,2,2884.5
CENTRAL PK N110,SU16,0.098,0,0,5880.0
110 ST,SU16,0.0979166666667,0,0,5875.0
WESTCHESTER SQ,FR16,0.0978833333333,0,0,5873.0
WOODLAWN,TH16,0.0978666666667,0,0,5872.0
174 ST,TU8,0.0978541666667,0,0,5871.25
NASSAU ST,TH12,0.0978416666667,0,0,5870.5
75 ST-ELDERTS,WE4,0.0978333333333,0,0,5870.0
FRESH POND RD,MO8,0.0977875,0,0,5867.25
BAY RIDGE-95 ST,TU4,0.0976833333333,0,0,5861.0
96 ST,SA0,0.0976625,0,0,5859.75
ELMHURST AV,SU16,0.0976333333333,0,0,5858.0
4AV-9 ST,SA16,0.0976333333333,0,0,5858.0
45 ST,MO8,0.0976166666667,0,0,5857.0
36 ST,SA20,0.0975958333333,0,0,5855.75
167 ST,TH20,0.0975833333333,0,0,5855.0
BUHRE AV,FR4,0.0975458333333,0,0,5852.75
NECK RD,WE4,0.0974833333333,0,0,5849.0
157 ST,SA8,0.0974583333333,0,0,5847.5
EUCLID AV,TU16,0.09745,0,0,5847.0
45 ST,TH4,0.0973666666667,0,0,5842.0
181 ST,FR20,0.09725,0,0,5835.0
167 ST,TU20,0.0970833333333,0,0,5825.0
167 ST,SA20,0.0970333333333,0,0,5822.0
82 ST-JACKSON H,WE20,0.097,0,0,5820.0
NASSAU ST,TU4,0.0968833333333,0,0,5813.0
E 149 ST,TH4,0.0968625,0,0,5811.75
JACKSON AV,WE8,0.0968541666667,0,0,5811.25
EUCLID AV,WE16,0.0968,0,0,5808.0
ELDER AV,MO8,0.096775,0,0,5806.5
MORGAN AV,MO12,0.0967666666667,0,0,5806.0
WOODLAWN,WE12,0.0967166666667,0,0,5803.0
BEVERLY RD,TH4,0.0966833333333,0,0,5801.0
CONEY IS-STILLW,SA4,0.0966708333333,0,0,5800.25
BAYCHESTER AV,TH4,0.0966083333333,0,0,5796.5
59 ST,FR0,0.0965666666667,0,0,5794.0
86 ST,WE0,0.0964916666667,0,0,5789.5
NEW UTRECHT AV,WE8,0.0964625,0,0,5787.75
NECK RD,TU4,0.0964333333333,0,0,5786.0
BAY PKWY,SU4,0.0964291666667,0,0,5785.75
BEVERLY RD,FR4,0.0964,0,0,5784.0
174 ST,MO12,0.0962291666667,0,0,5773.75
WOODLAWN,TU12,0.09615,0,0,5769.0
BAY RIDGE-95 ST,TH4,0.0960833333333,0,0,5765.0
UTICA AV,WE20,0.0959991666667,0,0,5759.95
MORGAN AV,TU12,0.0959333333333,0,0,5756.0
ELDER AV,FR12,0.09585,0,0,5751.0
NASSAU ST,TH4,0.0957,0,0,5742.0
69 ST,TU4,0.0956895833333,0,0,5741.375
GRAHAM AV,WE4,0.0956166666667,0,0,5737.0
233 ST,TH8,0.0955541666667,0,0,5733.25
