STATION,SHIFT,COMB_SCORE,SCHOOLS,BUSINESS,TRAFFIC
W 8 ST-AQUARIUM,FR20,0.018075,0,0,723.0
KINGSTON AV,WE4,0.34895,1,0,3958.0
GRANT AV,MO0,0.00855,0,0,342.0
36 AV,MO0,0.508425,2,0,337.0
PELHAM BAY PARK,TH8,0.187775,0,0,7511.0
SIMPSON ST,MO4,0.1889,0,0,7556.0
SUTTER AV,WE4,0.1473,0,0,5892.0
MARCY AV,MO20,0.38876875,1,0,5550.75
PARKSIDE AV,SU20,0.28135625,1,0,1254.25
86 ST,FR16,3.183025,0,0,127321.0
TIMES SQ-42 ST,TU12,3.334275,6,6,67371.0
FRANKLIN AV,FR16,0.8418625,2,0,13674.5
HIGH ST,MO8,0.6914,2,2,5656.0
GRAND ST,TU0,0.039025,0,0,1561.0
61 ST WOODSIDE,MO20,0.11421875,0,0,4568.75
ELMHURST AV,TH20,0.06075,0,0,2430.0
167 ST,SU16,0.209575,0,0,8383.0
BRIARWOOD,TH20,0.020525,0,0,821.0
LIVONIA AV,WE12,0.0680125,0,0,2720.5
ASTORIA DITMARS,SA0,0.0261,0,0,1044.0
65 ST,MO0,0.006325,0,0,253.0
CORTELYOU RD,SA0,0.256,1,0,240.0
FRANKLIN ST,SU8,0.306875,1,1,1275.0
MT EDEN AV,SU16,0.3129,1,0,2516.0
BEDFORD AV,SA16,1.2028,1,0,38112.0
FOREST HILLS 71,TU8,0.71685984565,0,0,28674.393826
NASSAU ST,SA16,0.15065,0,0,6026.0
LIVONIA AV,TU0,0.008375,0,0,335.0
157 ST,TU4,0.225575,0,0,9023.0
HOYT ST,SU16,0.6208,2,0,4832.0
75 AV,TH0,0.0017,0,0,68.0
BLEECKER ST,SU16,0.817825,1,12,10713.0
28 ST,WE0,2.73832142857,9,14,5532.85714286
75 ST-ELDERTS,WE20,0.0206,0,0,824.0
BERGEN ST,SU0,0.53375,2,0,1350.0
PELHAM PKWY,MO16,0.21298125,0,0,8519.25
42 ST-PORT AUTH,WE16,3.8183125,6,6,86732.5
INWOOD-207 ST,WE16,0.399275,1,0,5971.0
V.CORTLANDT PK,FR12,0.129859375,0,0,5194.375
BOWERY,TU12,0.3462,1,1,2848.0
135 ST,MO20,0.92210625,3,0,6884.25
4 AV-9 ST,FR8,0.09855,0,0,3942.0
149/GRAND CONC,FR12,0.6212,1,0,14848.0
GRANT AV,TH0,0.009875,0,0,395.0
LORIMER ST,TU4,0.53133125,1,0,11253.25
ROCKAWAY AV,TH8,0.357199818425,0,0,14287.992737
HARLEM 148 ST,FR8,0.634825,2,0,5393.0
110 ST,FR8,0.3805,0,0,15220.0
RECTOR ST,SA4,0.62005,1,14,802.0
GRD CNTRL-42 ST,FR20,3.36654375,7,9,55661.75
AVENUE I,MO4,0.03904375,0,0,1561.75
FLATBUSH AV-B.C,TH8,0.71670194206,1,0,18668.0776824
CORTLANDT ST,MO8,0.609572960966,1,10,4382.91843862
RALPH AV,MO16,0.08204375,0,0,3281.75
CORTLANDT ST,MO16,0.8956,1,10,15824.0
FLUSHING-MAIN,MO16,1.142625,0,0,45705.0
GRAND ST,SU20,0.240575,0,0,9623.0
ASTOR PL,TU0,1.18245625,4,5,2298.25
ROCKAWAY AV,SU0,0.0257689732143,0,0,1030.75892857
6 AV,WE8,1.69045,6,6,1618.0
9 AV,WE12,0.1099,0,0,4396.0
174 ST,TH12,0.15875,0,0,6350.0
QUEENS PLAZA,TH8,0.68581875,2,0,7432.75
PARKSIDE AV,TU0,0.26146875,1,0,458.75
155 ST,SA8,0.37140625,1,0,4856.25
AQUEDUCT N.COND,MO4,0.03923125,0,0,1569.25
EAST BROADWAY,MO4,0.130925,0,0,5237.0
CLEVELAND ST,SA20,0.02421875,0,0,968.75
BRONX PARK EAST,TH4,0.1003875,0,0,4015.5
CRESCENT ST,TH12,0.091684375,0,0,3667.375
OCEAN PKWY,FR12,0.079225,0,0,3169.0
176 ST,MO0,0.2588,1,0,352.0
BROOKLYN BRIDGE,SU16,0.493925,1,1,8757.0
CYPRESS HILLS,TH16,0.01885,0,0,754.0
CHRISTOPHER ST,WE4,0.623023311752,2,2,2920.93247006
42 ST-BRYANT PK,SU0,1.785375,6,6,5415.0
50 ST,FR0,0.1648,0,0,6592.0
BEDFORD PK BLVD,SU12,0.913324166838,3,0,6532.9666735
7 AV,TH20,0.585796875,0,0,23431.875
SHEEPSHEAD BAY,TU20,0.10095625,0,0,4038.25
BLEECKER ST,SU8,0.636025,1,12,3441.0
3 AV-149 ST,SU20,1.116725,4,0,4669.0
AVENUE N,WE0,0.0055375,0,0,221.5
HUNTS POINT AV,TH4,0.3185125,0,0,12740.5
MYRTLE AV,TU0,0.0305125,0,0,1220.5
182-183 STS,TH16,0.832075,3,0,3283.0
WINTHROP ST,TU4,0.42055625,1,0,6822.25
BOROUGH HALL,SU4,0.52665,2,0,1066.0
UTICA AV,SU16,0.19665375,0,0,7866.15
PROSPECT AV,SA12,0.2076375,0,0,8305.5
NASSAU ST,TH8,0.285175,0,0,11407.0
7 AV,WE12,0.886404018433,0,0,35456.1607373
53 ST,FR0,0.0062,0,0,248.0
34 ST-HERALD SQ,MO4,2.5664,7,12,20656.0
FREEMAN ST,MO8,0.0962758019618,0,0,3851.03207847
3 AV,TH12,1.13955,4,0,5582.0
AVENUE I,SU16,0.02730625,0,0,1092.25
GRD CNTRL-42 ST,FR12,5.75495625,7,9,151198.25
BAY PKWY,SA20,0.096875,0,0,3875.0
86 ST,SA8,1.16814375,0,0,46725.75
174-175 STS,FR16,0.37575,1,0,5030.0
169 ST,TU12,0.184875,0,0,7395.0
71 ST,FR0,0.003775,0,0,151.0
GRD CNTRL-42 ST,TH20,4.35964375,7,9,95385.75
170 ST,WE0,0.0321,0,0,1284.0
9 AV,SA0,0.00728125,0,0,291.25
AVENUE P,TH8,0.099725,0,0,3989.0
116 ST,TU12,1.37779375,2,0,35111.75
SENECA AVE,FR20,0.01313125,0,0,525.25
DITMAS AV,WE4,0.08901875,0,0,3560.75
28 ST,TH8,3.39314032738,9,14,31725.6130952
SIMPSON ST,TH8,0.23185625,0,0,9274.25
HUNTS POINT AV,SA20,0.06316875,0,0,2526.75
WINTHROP ST,MO16,0.38706875,1,0,5482.75
138/GRAND CONC,FR8,0.331,1,0,3240.0
190 ST,SU16,0.0582,0,0,2328.0
BEACH 105 ST,TU8,0.00567663477075,0,0,227.06539083
82 ST-JACKSON H,TU20,0.13535,0,0,5414.0
GREENPOINT AV,TH12,0.164875,0,0,6595.0
125 ST,MO12,2.457921875,3,0,68316.875
PARK PLACE,SU20,0.2808875,1,0,1235.5
207 ST,TU4,0.677625,2,0,7105.0
HIGH ST,TH4,0.612025,2,2,2481.0
BEACH 44 ST,SU8,0.00885,0,0,354.0
21 ST,TU0,0.7599,3,0,396.0
SUTTER AV-RUTLD,TU8,0.289275,0,0,11571.0
WESTCHESTER SQ,TU0,0.00665,0,0,266.0
INWOOD-207 ST,TH20,0.32053125,1,0,2821.25
HOYT ST,FR8,0.614425,2,0,4577.0
SMITH-9 ST,SA16,0.0672,0,0,2688.0
PROSPECT PARK,WE12,0.44015,1,0,7606.0
59 ST COLUMBUS,SU12,2.018475,4,1,39739.0
14 ST-UNION SQ,TU4,2.1324625,5,7,28298.5
ASTORIA BLVD,SA8,0.215175,0,0,8607.0
CATHEDRAL PKWY,SA0,0.544225,2,0,1769.0
GREENPOINT AV,SU12,0.121675,0,0,4867.0
75 AV,MO12,0.047675,0,0,1907.0
WAKEFIELD/241,FR12,0.10889375,0,0,4355.75
BAYCHESTER AV,MO8,0.08064375,0,0,3225.75
WESTCHESTER SQ,MO20,0.03875,0,0,1550.0
33 ST,MO8,2.92990876094,9,11,16196.3504377
ALABAMA AV,TH16,0.0554875,0,0,2219.5
AQUEDUCT RACETR,SU0,0.024825,0,0,993.0
ROCKAWAY AV,FR4,0.389739714972,0,0,15589.5885989
ROOSEVELT ISLND,TH12,1.396375,5,0,5855.0
WOODLAWN,FR8,0.156075,0,0,6243.0
STERLING ST,TU16,0.34385,1,0,3754.0
BLEECKER ST,TH12,0.84485,1,12,11794.0
PELHAM BAY PARK,SU8,0.0578,0,0,2312.0
JUNCTION BLVD,FR8,0.6318,0,0,25272.0
175 ST,SA4,0.070675,0,0,2827.0
FLUSHING AV,MO12,0.289775,0,0,11591.0
VAN SICLEN AV,WE8,0.2410125,0,0,9640.5
BRIGHTON BEACH,SA12,0.221325,0,0,8853.0
INTERVALE AV,FR20,0.02293125,0,0,917.25
75 AV,TU8,0.154925,0,0,6197.0
BAY PKWY,FR4,0.6663875,0,0,26655.5
HOYT ST,MO20,0.5687,2,0,2748.0
LAFAYETTE AV,TH12,0.8678375,3,0,4713.5
BURNSIDE AV,SU8,0.632775,2,0,5311.0
SMITH-9 ST,TH4,0.0634,0,0,2536.0
CYPRESS HILLS,TU4,0.054175,0,0,2167.0
181 ST,MO0,0.025875,0,0,1035.0
ROOSEVELT ISLND,SU12,1.3606,5,0,4424.0
BEACH 36 ST,SU20,0.006525,0,0,261.0
HALSEY ST,FR0,0.0317,0,0,1268.0
BROAD ST,MO0,0.60750625,1,14,300.25
BEACH 44 ST,TU4,0.0271,0,0,1084.0
215 ST,TU8,0.550525,2,0,2021.0
LEXINGTON AV/53,TH20,1.8743,5,2,22972.0
BLEECKER ST,FR16,1.061025,1,12,20441.0
CORTELYOU RD,FR8,0.4905,1,0,9620.0
59 ST,SU12,1.128425,0,0,45137.0
LONGWOOD AV,MO0,0.00933125,0,0,373.25
MARCY AV,FR12,0.625325,1,0,15013.0
COURT SQ,MO16,1.080675,2,0,23227.0
15 ST-PROSPECT,FR4,0.1562375,0,0,6249.5
CENTRAL AV,MO4,0.09216875,0,0,3686.75
68ST-HUNTER CO,MO16,1.91815,4,1,35726.0
KINGSBRIDGE RD,TH4,1.2942,3,0,21768.0
GRAHAM AV,SA4,0.03465,0,0,1386.0
SPRING ST,MO16,1.334875,1,7,36395.0
JKSN HT-ROOSVLT,WE0,0.079825,0,0,3193.0
SIMPSON ST,WE8,0.239025,0,0,9561.0
NEW LOTS AV,SA8,0.070325,0,0,2813.0
BOWLING GREEN,TH16,2.2053125,1,12,66212.5
BOTANIC GARDEN,WE0,0.25313125,1,0,125.25
9TH STREET,WE20,0.139168940643,0,0,5566.75762573
LAFAYETTE AV,MO4,0.80099375,3,0,2039.75
AVENUE U,FR4,0.3586625,0,0,14346.5
46 ST BLISS ST,FR0,0.267725,1,0,709.0
HALSEY ST,MO4,0.368375,0,0,14735.0
NECK RD,TU0,0.00255,0,0,102.0
BOWERY,WE4,0.286975,1,1,479.0
JACKSON AV,SU0,0.0140875,0,0,563.5
NASSAU ST,FR20,0.075,0,0,3000.0
SUTPHIN-ARCHER,SU8,0.27875,0,0,11150.0
TIMES SQ-42 ST,WE16,6.02155,6,6,174862.0
DYCKMAN ST,FR16,0.52514375,1,0,11005.75
BEDFORD PK BLVD,MO20,0.82663125,3,0,3065.25
SUTTER AV,SU12,0.05850625,0,0,2340.25
161/YANKEE STAD,TU8,0.79191125,1,0,21676.45
33 ST-RAWSON ST,TU4,0.53915,2,0,1566.0
225 ST,WE16,0.06770625,0,0,2708.25
FT HAMILTON PKY,SU12,0.1486,0,0,5944.0
52 ST,FR20,0.04381875,0,0,1752.75
174-175 STS,SU0,0.258375,1,0,335.0
138/GRAND CONC,TU16,0.346925,1,0,3877.0
GREENPOINT AV,SA4,0.0351,0,0,1404.0
JAY ST-METROTEC,MO8,1.09,2,0,23600.0
28 ST,MO4,2.86584583333,9,14,10633.8333333
UTICA AV,WE12,0.34196625,0,0,13678.65
14 ST,TU12,2.6848875,5,2,55395.5
JAMAICA VAN WK,TH16,0.09743125,0,0,3897.25
CYPRESS HILLS,TU8,0.045925,0,0,1837.0
PELHAM PKWY,SA8,0.136346744547,0,0,5453.86978187
157 ST,SA12,0.16008125,0,0,6403.25
GRAND-NEWTOWN,TH20,0.084925,0,0,3397.0
18 ST,TH8,2.321725,8,7,5869.0
4AV-9 ST,FR12,0.183125,0,0,7325.0
KNICKERBOCKER,TU16,0.069175,0,0,2767.0
BEACH 67 ST,MO8,0.056125,0,0,2245.0
65 ST,SA4,0.04066875,0,0,1626.75
80 ST,SA4,0.04915625,0,0,1966.25
67 AV,FR16,0.1371,0,0,5484.0
BUHRE AV,TU4,0.1579375,0,0,6317.5
WOODLAWN,FR12,0.1427,0,0,5708.0
ALLERTON AV,MO16,0.086025,0,0,3441.0
ALLERTON AV,MO8,0.11005625,0,0,4402.25
AVENUE I,SA20,0.0114875,0,0,459.5
8 AV,WE8,0.7154625,0,0,28618.5
57 ST-7 AV,SA8,0.228325,0,0,9133.0
MARBLE HILL-225,MO16,0.611425,2,0,4457.0
NEW LOTS AV,WE4,0.233925,0,0,9357.0
125 ST,MO20,1.521675,3,0,30867.0
NEVINS ST,MO0,0.761375,3,0,455.0
169 ST,FR4,0.2277,0,0,9108.0
59 ST,MO4,0.5023,0,0,20092.0
CENTRAL AV,WE8,0.11695625,0,0,4678.25
EUCLID AV,MO0,0.01315,0,0,526.0
W 4 ST-WASH SQ,FR0,0.8708,2,2,12832.0
KINGS HWY,FR16,0.496855,0,0,19874.2
FLUSHING AV,SU0,0.029975,0,0,1199.0
4AV-9 ST,SA12,0.1552,0,0,6208.0
METROPOLITAN AV,FR0,0.0599625,0,0,2398.5
PROSPECT PARK,WE20,0.322775,1,0,2911.0
39 AV,TU20,0.52645,2,0,1058.0
103 ST,TH0,0.70293023897,2,0,8117.20955882
57 ST,SU12,0.94755625,3,0,7902.25
DITMAS AV,SU20,0.01295,0,0,518.0
182-183 STS,SU12,0.8331,3,0,3324.0
161/YANKEE STAD,WE20,0.94248375,1,0,27699.35
4AV-9 ST,FR20,0.0741,0,0,2964.0
71 ST,MO4,0.193525,0,0,7741.0
AVENUE J,TH16,0.396725,1,0,5869.0
YORK ST,WE12,0.764803125,2,1,9592.125
FT HAMILTON PKY,TU12,0.2568625,0,0,10274.5
UTICA AV,SA0,0.04645375,0,0,1858.15
HOYT-SCHER,FR8,0.70605,2,0,8242.0
FLUSHING AV,SU4,0.0434625,0,0,1738.5
SPRING ST,WE0,0.464075,1,7,1563.0
18 ST,TH12,2.40305,8,7,9122.0
JAMAICA 179 ST,TH8,0.6532,0,0,26128.0
20 AV,WE16,0.09035625,0,0,3614.25
NORTHERN BLVD,WE16,0.13695,0,0,5478.0
METROPOLITAN AV,TH0,0.0516,0,0,2064.0
53 ST,TU12,0.142375,0,0,5695.0
NEPTUNE AV,TH0,0.00330625,0,0,132.25
183 ST,TU20,0.7977,3,0,1908.0
63 DR-REGO PARK,TH4,0.3525,0,0,14100.0
BURKE AV,FR20,0.02015625,0,0,806.25
BRIARWOOD,SA20,0.021175,0,0,847.0
WOODLAWN,SA20,0.080575,0,0,3223.0
69 ST,TU12,0.102921875,0,0,4116.875
23 ST,SU20,3.547371875,8,31,30894.875
BUSHWICK AV,TH20,0.0165,0,0,660.0
NOSTRAND AV,MO12,0.673225,1,0,16929.0
86 ST,FR20,0.99959375,0,0,39983.75
TREMONT AV,SA20,0.561925,2,0,2477.0
ROCKAWAY PARK B,MO20,0.00676875,0,0,270.75
KINGSTON-THROOP,SA4,0.0346,0,0,1384.0
BROAD CHANNEL,SU0,0.00090625,0,0,36.25
25 AV,FR0,0.01419375,0,0,567.75
BEACH 105 ST,MO4,0.007325,0,0,293.0
66 ST-LINCOLN,SU20,0.94551875,3,0,7820.75
HUNTERS PT AV,WE12,0.668725,2,0,6749.0
42 ST-PORT AUTH,WE4,3.2246625,6,6,62986.5
163 ST-AMSTERDM,TU4,0.1364125,0,0,5456.5
BRIGHTON BEACH,SU8,0.13285,0,0,5314.0
82 ST-JACKSON H,SU20,0.0978,0,0,3912.0
219 ST,SA20,0.02565625,0,0,1026.25
AVENUE N,TU0,0.005575,0,0,223.0
ELMHURST AV,SA4,0.12065,0,0,4826.0
116 ST,SA16,1.137225,2,0,25489.0
NEW LOTS AV,MO0,0.01275,0,0,510.0
HUNTS POINT AV,SU20,0.05269375,0,0,2107.75
FOREST HILLS 71,MO20,0.194528125,0,0,7781.125
191 ST,WE8,0.247325,0,0,9893.0
UNION ST,FR16,0.1516,0,0,6064.0
BEVERLY RD,SU4,0.028275,0,0,1131.0
BEACH 60 ST,TH4,0.08935,0,0,3574.0
75 ST-ELDERTS,SA20,0.020375,0,0,815.0
AVENUE U,SA8,0.1875375,0,0,7501.5
BAY PKWY,SU16,0.183025,0,0,7321.0
BLEECKER ST,SA0,0.6651,1,12,4604.0
5 AV/53 ST,WE4,1.6628125,6,5,1512.5
AQUEDUCT N.COND,SA12,0.01239375,0,0,495.75
DITMAS AV,MO8,0.05940625,0,0,2376.25
CHRISTOPHER ST,SU4,0.582155962302,2,2,1286.23849206
145 ST,SU0,0.3263,1,0,3052.0
116 ST,TH20,0.90061875,2,0,16024.75
VAN SICLEN AV,SA12,0.0976875,0,0,3907.5
PROSPECT AV,WE8,0.4384375,0,0,17537.5
CLEVELAND ST,SU4,0.0265375,0,0,1061.5
FLATBUSH AV-B.C,WE12,0.63333125,1,0,15333.25
COURT SQ,SA16,0.6791,2,0,7164.0
GRAND ARMY PLAZ,FR16,0.445311538462,1,0,7812.46153846
ROCKAWAY BLVD,TH12,0.123625,0,0,4945.0
CANARSIE-ROCKAW,MO4,0.3811875,0,0,15247.5
3 AV,TU8,1.08,4,0,3200.0
21 ST-QNSBRIDGE,TH0,0.764525,3,0,581.0
137 ST CITY COL,FR0,0.54313125,2,0,1725.25
116 ST-COLUMBIA,SA12,0.676724425878,2,0,7068.9770351
BEACH 98 ST,WE0,0.0017125,0,0,68.5
67 AV,TH20,0.047484375,0,0,1899.375
JAMAICA VAN WK,SU12,0.05601875,0,0,2240.75
8 AV,WE20,0.7276,0,0,29104.0
PELHAM PKWY,MO0,0.0258375,0,0,1033.5
34 ST-PENN STA,SU0,2.46000743243,7,12,16400.2972973
HOUSTON ST,SU12,0.4808875,1,5,4235.5
W 4 ST-WASH SQ,TU12,1.38539375,2,2,33415.75
34 ST-HUDSON YD,MO16,2.3811,7,12,13244.0
METROPOLITAN AV,TU16,0.283875,0,0,11355.0
BEACH 98 ST,FR8,0.01143125,0,0,457.25
86 ST,TU20,1.28125625,0,0,51250.25
AVENUE N,TU8,0.08904375,0,0,3561.75
HOYT ST,TH20,0.5893,2,0,3572.0
CORTLANDT ST,TU4,0.55369375,1,10,2147.75
DYCKMAN ST,WE20,0.36541875,1,0,4616.75
ROCKAWAY BLVD,FR16,0.11809375,0,0,4723.75
EAST 105 ST,TH16,0.06729375,0,0,2691.75
HUNTERS PT AV,TU0,0.51875,2,0,750.0
135 ST,TU16,1.27299375,3,0,20919.75
HUNTS POINT AV,TH8,0.258925,0,0,10357.0
5 AVE,WE16,2.0621,5,1,31484.0
CHAUNCEY ST,MO16,0.05293125,0,0,2117.25
ROCKAWAY AV,SA0,0.0217837396978,0,0,871.349587912
116 ST,TU4,1.24311875,2,0,29724.75
HARLEM 148 ST,SU12,0.56155,2,0,2462.0
39 AV,FR8,0.596125,2,0,3845.0
KOSCIUSZKO ST,TU20,0.03930625,0,0,1572.25
FULTON ST,FR16,3.9046625,3,0,126186.5
KNICKERBOCKER,TU8,0.11278125,0,0,4511.25
KOSCIUSZKO ST,FR4,0.1246375,0,0,4985.5
HUNTERS PT AV,MO20,0.54584375,2,0,1833.75
BEACH 44 ST,WE0,0.001075,0,0,43.0
EUCLID AV,SU12,0.122225,0,0,4889.0
HEWES ST,TU0,0.25726875,1,0,290.75
B'WAY-LAFAYETTE,MO8,1.00344967497,2,14,6137.98699892
42 ST-BRYANT PK,TU8,1.9773,6,6,13092.0
JUNIUS ST,TU8,0.083,0,0,3320.0
CARROLL ST,MO8,0.619175,1,0,14767.0
AQUEDUCT N.COND,WE4,0.04949375,0,0,1979.75
JUNIUS ST,FR4,0.0718,0,0,2872.0
BEACH 98 ST,TH16,0.00855625,0,0,342.25
BEDFORD AV,SU0,0.5189,1,0,10756.0
33 ST-RAWSON ST,FR12,0.923125,2,0,16925.0
MORGAN AV,FR16,0.242475,0,0,9699.0
SPRING ST,TU16,1.5334,1,7,44336.0
176 ST,WE0,0.2595,1,0,380.0
COURT SQ,TU12,0.853575,2,0,14143.0
UNION ST,FR8,0.235925,0,0,9437.0
96 ST,FR20,0.666075,0,0,26643.0
21 ST,MO4,0.76345,3,0,538.0
63 DR-REGO PARK,FR16,0.36925,0,0,14770.0
CLEVELAND ST,FR0,0.01000625,0,0,400.25
155 ST,TH4,0.4315375,1,0,7261.5
CHAMBERS ST,SA12,1.1355135812,1,1,34420.5432481
YORK ST,MO20,0.65893125,2,1,5357.25
MARBLE HILL-225,WE12,0.60815,2,0,4326.0
BROAD CHANNEL,TH0,0.001575,0,0,63.0
CHRISTOPHER ST,TH20,0.918432359598,2,2,14737.2943839
BAYCHESTER AV,FR4,0.140475,0,0,5619.0
GUN HILL RD,TH12,0.2973,0,0,11892.0
AVENUE N,FR8,0.0819,0,0,3276.0
BEACH 25 ST,SU12,0.023875,0,0,955.0
DELANCEY/ESSEX,MO0,0.09775,0,0,3910.0
MORRIS PARK,FR12,0.04298125,0,0,1719.25
FOREST AVE,TU0,0.00645625,0,0,258.25
14 ST-UNION SQ,TH20,3.72000625,5,7,91800.25
W 4 ST-WASH SQ,SA16,1.3925625,2,2,33702.5
METROPOLITAN AV,SA8,0.1502125,0,0,6008.5
BEACH 98 ST,TH8,0.01139375,0,0,455.75
ALLERTON AV,TU4,0.15944375,0,0,6377.75
BEACH 67 ST,WE4,0.098175,0,0,3927.0
CHAMBERS ST,MO0,0.340394000187,1,1,2615.7600075
6 AV,TH8,1.692,6,6,1680.0
BAY RIDGE-95 ST,TU4,0.146525,0,0,5861.0
QUEENS PLAZA,MO16,0.78471875,2,0,11388.75
ELDER AV,WE20,0.03786875,0,0,1514.75
WESTCHESTER SQ,MO8,0.1222,0,0,4888.0
HARLEM 148 ST,TU20,0.5222,2,0,888.0
AVENUE J,FR16,0.370475,1,0,4819.0
HARLEM 148 ST,SA0,0.5059,2,0,236.0
AVENUE X,TU12,0.050475,0,0,2019.0
EAST BROADWAY,WE20,0.15625,0,0,6250.0
85 ST-FOREST PK,MO20,0.01775,0,0,710.0
MORRIS PARK,TH16,0.0256375,0,0,1025.5
PRESIDENT ST,WE12,0.34465,1,0,3786.0
4 AV-9 ST,MO12,0.073275,0,0,2931.0
ASTORIA DITMARS,FR8,0.63745,0,0,25498.0
PRESIDENT ST,FR12,0.3384,1,0,3536.0
18 AV,TH0,0.01155625,0,0,462.25
BROAD CHANNEL,MO12,0.00465,0,0,186.0
225 ST,TU0,0.01500625,0,0,600.25
RECTOR ST,WE16,1.331625,1,14,29265.0
BOWERY,SA16,0.39455,1,1,4782.0
AVENUE N,WE12,0.06406875,0,0,2562.75
KINGSTON AV,TH4,0.343975,1,0,3759.0
FULTON ST,TH0,0.92308125,3,0,6923.25
WAKEFIELD/241,TU4,0.16375,0,0,6550.0
AVENUE U,TU16,0.18833125,0,0,7533.25
HUNTS POINT AV,TU20,0.08191875,0,0,3276.75
CENTRAL AV,TH4,0.11895,0,0,4758.0
BEDFORD-NOSTRAN,MO20,0.293,1,0,1720.0
FAR ROCKAWAY,WE12,0.1018,0,0,4072.0
JUNCTION BLVD,SU12,0.38725,0,0,15490.0
GRAND ARMY PLAZ,SU0,0.264425,1,0,577.0
71 ST,WE0,0.004025,0,0,161.0
25 ST,TU20,0.02365,0,0,946.0
BROAD CHANNEL,MO0,0.0014,0,0,56.0
59 ST COLUMBUS,SU4,1.114425,4,1,3577.0
LONGWOOD AV,WE20,0.02985,0,0,1194.0
FORDHAM RD,SU8,1.28025,4,0,11210.0
BUSHWICK AV,WE4,0.059925,0,0,2397.0
CHURCH AV,MO4,0.84713125,0,0,33885.25
COURT SQ-23 ST,SU16,0.544125,2,0,1765.0
JEFFERSON ST,TH20,0.0873,0,0,3492.0
AQUEDUCT N.COND,SU8,0.0061625,0,0,246.5
DYCKMAN ST,SU8,0.42475,1,0,6990.0
BEACH 90 ST,SA20,0.02253125,0,0,901.25
VAN SICLEN AVE,TH20,0.0240125,0,0,960.5
ALABAMA AV,SU20,0.02066875,0,0,826.75
CANARSIE-ROCKAW,WE8,0.3305,0,0,13220.0
HUNTERS PT AV,TU8,0.64443125,2,0,5777.25
BRIARWOOD,WE12,0.0993,0,0,3972.0
68ST-HUNTER CO,SA0,1.06865,4,1,1746.0
71 ST,WE20,0.023325,0,0,933.0
JAMAICA 179 ST,TH20,0.096875,0,0,3875.0
125 ST,TH16,2.9530625,3,0,88122.5
30 AV,SU4,0.053375,0,0,2135.0
PARKCHESTER,SU4,0.11983125,0,0,4793.25
SIMPSON ST,FR4,0.2203,0,0,8812.0
NECK RD,MO4,0.11715,0,0,4686.0
33 ST-RAWSON ST,SU12,0.551875,2,0,2075.0
2 AV,WE0,0.332725,1,1,2309.0
BAY RIDGE AV,FR8,0.341825,0,0,13673.0
GREENPOINT AV,SU0,0.025,0,0,1000.0
5 AVE,FR4,1.2918,5,1,672.0
COURT SQ,MO4,0.558475,2,0,2339.0
YORK ST,SU4,0.54299375,2,1,719.75
65 ST,SU20,0.01755,0,0,702.0
AVENUE U,WE8,0.32690625,0,0,13076.25
FRANKLIN AV,SA0,0.54614375,2,0,1845.75
B'WAY-LAFAYETTE,FR8,1.0642125,2,14,8568.5
36 ST,SU20,0.0930444992113,0,0,3721.77996845
TREMONT AV,MO0,0.526225,2,0,1049.0
WORLD TRADE CTR,TU16,1.13175,1,3,32270.0
68ST-HUNTER CO,FR4,1.25871875,4,1,9348.75
HOUSTON ST,MO16,0.8802125,1,5,20208.5
TIMES SQ-42 ST,SU8,2.226275,6,6,23051.0
CLINTON-WASH AV,WE4,0.4463375,1,0,7853.5
NECK RD,TU20,0.0199,0,0,796.0
36 ST,SA16,0.296109375,0,0,11844.375
JAMAICA VAN WK,MO20,0.034275,0,0,1371.0
176 ST,SA8,0.36945,1,0,4778.0
BRIARWOOD,MO4,0.129675,0,0,5187.0
FREEMAN ST,FR20,0.034975,0,0,1399.0
CLEVELAND ST,MO20,0.02208125,0,0,883.25
SIMPSON ST,TU12,0.24266875,0,0,9706.75
WHITLOCK AV,SA4,0.01915,0,0,766.0
233 ST,FR16,0.09305,0,0,3722.0
NOSTRAND AV,FR16,0.77915,1,0,21166.0
W 8 ST-AQUARIUM,MO0,0.0034,0,0,136.0
5 AVE,SU12,1.381775,5,1,4271.0
HUNTS POINT AV,SU12,0.1176875,0,0,4707.5
HOWARD BCH JFK,MO0,0.02980625,0,0,1192.25
82 ST-JACKSON H,FR8,0.410175,0,0,16407.0
HOWARD BCH JFK,TU12,0.10915,0,0,4366.0
DEKALB AV,MO16,1.125075,2,0,25003.0
ALABAMA AV,FR20,0.02438125,0,0,975.25
ELMHURST AV,FR8,0.522225,0,0,20889.0
207 ST,TH20,0.5675,2,0,2700.0
AVENUE I,SA12,0.026575,0,0,1063.0
BOWERY,MO4,0.28625,1,1,450.0
W 8 ST-AQUARIUM,SA12,0.0719,0,0,2876.0
WINTHROP ST,WE20,0.30600625,1,0,2240.25
CENTRAL AV,TU16,0.05281875,0,0,2112.75
BEACH 60 ST,WE8,0.068125,0,0,2725.0
BROAD ST,SA0,0.61314375,1,14,525.75
34 ST-HERALD SQ,TU20,3.830275,7,12,71211.0
NORWOOD AV,WE0,0.01709703125,0,0,683.88125
E 149 ST,TH0,0.015375,0,0,615.0
174 ST,MO8,0.1307625,0,0,5230.5
59 ST COLUMBUS,WE8,1.9473,4,1,36892.0
WOODLAWN,MO12,0.131175,0,0,5247.0
LONGWOOD AV,SU16,0.0306,0,0,1224.0
121 ST,TU0,0.0062,0,0,248.0
